date,end_of_day,highest,lowest
2023-12-31,63217,63217,63217
2023-12-30,63217,63217,63217
2023-12-29,63180,63403,63114
2023-12-28,63463,63800,63438
2023-12-27,63352,63373,63026
2023-12-26,62938,63179,62938
2023-12-25,62975,62976,62966
2023-12-24,62964,62964,62964
2023-12-23,62964,62964,62964
2023-12-22,63232,63232,62474
2023-12-21,62653,62653,62393
2023-12-20,62502,62587,62371
2023-12-19,62513,62513,62104
2023-12-18,62104,62192,61971
2023-12-17,62188,62188,62188
2023-12-16,62188,62188,62188
2023-12-15,62321,62563,62321
2023-12-14,62750,62750,61210
2023-12-13,61218,61262,61054
2023-12-12,61289,61397,61103
2023-12-11,61408,61752,61408
2023-12-10,61748,61748,61748
2023-12-09,61748,61748,61748
2023-12-08,61991,62531,61991
2023-12-07,62469,62689,62345
2023-12-06,62457,62547,62197
2023-12-05,64464,64464,62401
2023-12-04,62702,63743,62702
2023-12-03,63137,63137,63137
2023-12-02,63137,63137,63137
2023-12-01,62509,62701,62501
2024-01-31,63040,63040,62575
2024-01-30,62747,62747,62152
2024-01-29,62116,62284,61952
2024-01-28,61950,61950,61950
2024-01-27,61950,61950,61950
2024-01-26,61953,61954,61942
2024-01-25,62095,62095,61868
2024-01-24,62091,62198,61966
2024-01-23,61920,62114,61871
2024-01-22,61877,62014,61877
2024-01-21,62000,62000,62000
2024-01-20,62000,62000,62000
2024-01-19,61999,62184,61771
2024-01-18,61691,61742,61476
2024-01-17,61844,62053,61802
2024-01-16,62321,62569,62299
2024-01-15,62514,62635,62387
2024-01-14,62386,62386,62386
2024-01-13,62386,62386,62386
2024-01-12,62649,62649,61792
2024-01-11,62076,62217,61995
2024-01-10,62088,62306,62088
2024-01-09,62354,62439,62091
2024-01-08,62074,62543,61980
2024-01-07,62540,62540,62540
2024-01-06,62540,62540,62540
2024-01-05,62607,62676,62425
2024-01-04,62501,62764,62501
2024-01-03,62547,63349,62547
2024-01-02,63443,63632,63323
2024-01-01,63325,63334,63220
2024-02-29,61942,61942,61939
2024-02-28,61941,61942,61939
2024-02-27,61942,61942,61939
2024-02-26,61942,61942,61939
2024-02-25,61938,61938,61938
2024-02-24,61938,61938,61938
2024-02-23,61932,62064,61924
2024-02-22,62064,62247,62064
2024-02-21,62212,62273,62164
2024-02-20,62167,62231,61958
2024-02-19,61975,62061,61866
2024-02-18,61865,61865,61865
2024-02-17,61865,61865,61865
2024-02-16,61491,61727,61491
2024-02-15,61615,61615,61318
2024-02-14,61329,61504,61308
2024-02-13,61552,62298,61552
2024-02-12,62067,62303,62067
2024-02-11,62299,62299,62299
2024-02-10,62299,62299,62299
2024-02-09,62275,62474,62275
2024-02-08,62404,63095,62404
2024-02-07,63093,63095,63092
2024-02-06,63093,63704,63092
2024-02-05,63701,63704,63701
2024-02-04,63700,63700,63700
2024-02-03,63700,63700,63700
2024-02-02,63704,63704,63701
2024-02-01,63002,63002,62677
2024-03-31,67800,67800,67800
2024-03-30,67800,67800,67800
2024-03-29,67802,67804,67801
2024-03-28,67095,67095,66400
2024-03-27,66394,66394,65871
2024-03-26,65873,65874,65871
2024-03-25,65874,65874,65871
2024-03-24,65870,65870,65870
2024-03-23,65870,65870,65870
2024-03-22,66194,66226,65911
2024-03-21,66195,66830,65716
2024-03-20,65688,65689,65568
2024-03-19,65514,65655,65450
2024-03-18,65565,65648,65208
2024-03-17,65545,65545,65545
2024-03-16,65545,65545,65545
2024-03-15,65673,65811,65559
2024-03-14,65664,65855,65591
2024-03-13,65702,65702,65415
2024-03-12,65614,66037,65585
2024-03-11,66110,66123,65950
2024-03-10,66021,66021,66021
2024-03-09,66021,66021,66021
2024-03-08,65752,65812,65424
2024-03-07,65331,65477,65201
2024-03-06,65199,65199,64693
2024-03-05,64787,64787,64376
2024-03-04,64014,64014,63461
2024-03-03,63596,63596,63596
2024-03-02,63596,63596,63596
2024-03-01,62595,62783,61939
2024-04-30,70585,71599,70585
2024-04-29,71461,71638,71202
2024-04-28,71486,71486,71486
2024-04-27,71486,71486,71486
2024-04-26,71272,71667,71255
2024-04-25,71474,71474,70766
2024-04-24,71144,71144,70822
2024-04-23,70877,71193,70423
2024-04-22,71497,72803,71406
2024-04-21,72800,72800,72800
2024-04-20,72800,72800,72800
2024-04-19,72619,72826,72494
2024-04-18,72543,72704,72459
2024-04-17,73236,73236,72878
2024-04-16,72835,72904,72240
2024-04-15,71883,72078,71784
2024-04-14,71920,71920,71920
2024-04-13,71920,71920,71920
2024-04-12,73557,73557,71651
2024-04-11,71260,71396,71223
2024-04-10,71539,71627,71135
2024-04-09,71300,71716,70932
2024-04-08,70626,71039,70600
2024-04-07,70599,70599,70599
2024-04-06,70599,70899,70599
2024-04-05,69702,70069,69651
2024-04-04,69930,70279,69753
2024-04-03,69443,69703,69071
2024-04-02,68883,69048,68460
2024-04-01,68326,68931,67801
2024-05-31,72002,72303,71852
2024-05-30,72187,72187,71722
2024-05-29,72136,72339,71952
2024-05-28,72170,72170,71813
2024-05-27,72112,72112,71280
2024-05-26,71279,71279,71279
2024-05-25,71279,71279,71279
2024-05-24,71402,71605,71400
2024-05-23,71845,73054,71845
2024-05-22,73121,74012,73121
2024-05-21,74201,74201,73751
2024-05-20,73753,73754,73751
2024-05-19,73750,73750,73750
2024-05-18,73750,73750,73750
2024-05-17,73603,73603,72881
2024-05-16,72795,73221,72795
2024-05-15,72665,72771,72306
2024-05-14,72275,72275,71845
2024-05-13,72061,72725,71929
2024-05-12,72722,72722,72722
2024-05-11,72722,72722,72722
2024-05-10,72483,72823,71653
2024-05-09,71546,71546,70996
2024-05-08,71184,71271,70981
2024-05-07,71219,71353,71112
2024-05-06,71241,71421,70678
2024-05-05,70677,70677,70677
2024-05-04,70677,70677,70677
2024-05-03,70391,70785,70391
2024-05-02,70693,71122,70406
2024-05-01,70468,70470,70467
2024-06-30,71585,71585,71585
2024-06-29,71585,71585,71585
2024-06-28,71520,71771,71403
2024-06-27,71623,71623,70912
2024-06-26,71019,71464,71004
2024-06-25,71614,71872,71590
2024-06-24,71791,71834,71596
2024-06-23,71594,71594,71594
2024-06-22,71594,71594,71594
2024-06-21,71943,72846,71943
2024-06-20,72748,72748,71747
2024-06-19,71715,71836,71668
2024-06-18,71558,71959,71233
2024-06-17,71959,71959,71956
2024-06-16,71955,71955,71955
2024-06-15,71955,71955,71955
2024-06-14,71882,71994,71137
2024-06-13,71421,71909,71291
2024-06-12,71774,72015,71455
2024-06-11,71625,71670,71086
2024-06-10,71211,71345,70864
2024-06-09,71341,71341,71341
2024-06-08,71341,71341,71341
2024-06-07,71598,73443,71418
2024-06-06,72924,72975,72541
2024-06-05,71901,72142,71503
2024-06-04,71621,72376,71621
2024-06-03,71654,72054,71297
2024-06-02,72050,72050,72050
2024-06-01,72050,72050,72050
2024-07-31,69089,69247,68588
2024-07-30,68309,68398,68215
2024-07-29,68621,68626,68621
2024-07-28,68160,68160,68160
2024-07-27,68160,68160,68160
2024-07-26,68101,68101,67473
2024-07-25,67699,68914,67699
2024-07-24,69208,69208,68526
2024-07-23,68555,72761,68555
2024-07-22,72594,73105,72594
2024-07-21,73016,73016,73016
2024-07-20,73016,73016,73016
2024-07-19,73009,74191,73009
2024-07-18,74357,74522,74272
2024-07-17,74282,74284,74281
2024-07-16,73913,73913,73489
2024-07-15,73550,73550,73089
2024-07-14,73285,73285,73285
2024-07-13,73285,73285,73285
2024-07-12,73132,73314,72996
2024-07-11,73251,73251,72701
2024-07-10,72804,72911,72434
2024-07-09,72360,72573,72321
2024-07-08,72793,73042,72644
2024-07-07,73038,73038,73038
2024-07-06,73038,73038,73038
2024-07-05,73032,73032,72341
2024-07-04,72457,72465,72353
2024-07-03,72569,72569,71571
2024-07-02,71567,71806,71491
2024-07-01,71499,71834,71438
2024-08-31,71651,71651,71651
2024-08-30,71923,72173,71895
2024-08-29,72061,72139,71733
2024-08-28,71804,72164,71611
2024-08-27,72028,72068,71803
2024-08-26,72074,72212,71771
2024-08-25,71770,71770,71770
2024-08-24,71770,71770,71770
2024-08-23,71704,71704,71186
2024-08-22,71143,71860,71143
2024-08-21,71723,72012,71686
2024-08-20,72128,72201,71490
2024-08-19,71576,71643,71297
2024-08-18,71395,71395,71395
2024-08-17,71395,71395,71395
2024-08-16,71159,71396,70369
2024-08-15,70156,70156,70153
2024-08-14,70290,70913,70290
2024-08-13,70772,70886,70572
2024-08-12,70433,70453,69807
2024-08-11,69850,69850,69850
2024-08-10,69850,69850,69850
2024-08-09,69758,69866,69533
2024-08-08,69554,69554,68902
2024-08-07,69141,70008,68791
2024-08-06,70007,70008,69127
2024-08-05,69569,70259,69446
2024-08-04,69445,69445,69445
2024-08-03,69445,69445,69445
2024-08-02,70302,70398,69602
2024-08-01,69942,69942,69013
2024-09-30,74673,75501,74673
2024-09-29,74930,74930,74930
2024-09-28,74930,74930,74930
2024-09-27,75068,75412,75060
2024-09-26,75343,75705,75266
2024-09-25,75180,75263,75050
2024-09-24,74773,74773,74298
2024-09-23,74344,74393,74015
2024-09-22,74014,74014,74014
2024-09-21,74014,74014,74014
2024-09-20,73970,73970,73451
2024-09-19,73255,73561,72866
2024-09-18,73103,73264,73032
2024-09-17,73261,73564,73222
2024-09-16,73440,73738,73419
2024-09-15,73510,73510,73510
2024-09-14,73510,73510,73510
2024-09-13,73393,73429,72862
2024-09-12,72854,72854,71902
2024-09-11,71789,72187,71736
2024-09-10,71753,71844,71584
2024-09-09,71481,71625,71266
2024-09-08,71460,71460,71460
2024-09-07,71460,71460,71460
2024-09-06,71788,72090,71771
2024-09-05,71878,72003,71443
2024-09-04,71540,71540,71023
2024-09-03,71133,71738,71083
2024-09-02,71639,71763,71491
2024-09-01,71651,71651,71651
2024-10-31,78388,79741,78388
2024-10-30,79491,79734,79269
2024-10-29,79143,79143,78537
2024-10-28,78560,78581,78177
2024-10-27,78577,78577,78577
2024-10-26,78577,78577,78577
2024-10-25,78453,78453,77891
2024-10-24,78139,78426,77869
2024-10-23,77925,78889,77925
2024-10-22,78446,78451,78031
2024-10-21,78091,78406,77751
2024-10-20,77750,77750,77750
2024-10-19,77750,77750,77750
2024-10-18,77731,77731,77112
2024-10-17,77199,77199,76680
2024-10-16,76568,76802,76386
2024-10-15,76334,76334,75865
2024-10-14,76013,76403,76013
2024-10-13,76325,76325,76325
2024-10-12,76325,76325,76325
2024-10-11,76152,76152,75294
2024-10-10,75293,75341,74968
2024-10-09,75007,75257,74983
2024-10-08,75390,76075,75390
2024-10-07,75980,76313,75896
2024-10-06,76190,76190,76190
2024-10-05,76190,76190,75427
2024-10-04,75279,75803,75276
2024-10-03,75303,75553,75174
2024-10-02,75554,75554,75551
2024-10-01,75675,75675,74872
2024-11-30,76400,76400,76400
2024-11-29,76249,76351,75706
2024-11-28,75839,75973,75473
2024-11-27,76062,76078,75176
2024-11-26,75214,75482,74925
2024-11-25,75807,77654,75807
2024-11-24,77650,77650,77650
2024-11-23,77650,77650,77650
2024-11-22,77279,77538,76729
2024-11-21,76463,76643,75986
2024-11-20,75890,75890,75487
2024-11-19,75573,75793,75020
2024-11-18,74984,74984,73948
2024-11-17,73999,73999,73953
2024-11-16,73953,73999,73953
2024-11-15,74232,74232,74052
2024-11-14,73829,74489,73366
2024-11-13,74957,75199,74927
2024-11-12,75205,75492,74743
2024-11-11,75582,77295,75582
2024-11-10,77293,77293,77263
2024-11-09,77263,77293,77263
2024-11-08,77313,77459,77173
2024-11-07,77237,77237,76363
2024-11-06,76574,78569,76574
2024-11-05,78506,78552,78303
2024-11-04,78522,78782,78348
2024-11-03,78778,78778,78778
2024-11-02,78778,78778,78778
2024-11-01,78780,78780,78444
2024-12-31,76487,76552,76225
2024-12-30,76387,76732,76387
2024-12-29,76546,76546,76540
2024-12-28,76540,76546,76540
2024-12-27,76531,77131,76531
2024-12-26,76679,76679,76169
2024-12-25,76258,76299,76169
2024-12-24,76169,76302,76134
2024-12-23,76172,76551,76169
2024-12-22,76168,76411,76168
2024-12-21,76168,76411,76168
2024-12-20,76169,76172,75634
2024-12-19,76171,76675,75734
2024-12-18,76171,76974,76169
2024-12-17,76583,77115,76169
2024-12-16,77117,77274,76169
2024-12-15,77121,77121,76168
2024-12-14,77121,77121,76168
2024-12-13,76170,78037,76170
2024-12-12,78053,79026,76169
2024-12-11,78543,78877,76169
2024-12-10,78219,78219,76169
2024-12-09,76171,77479,76170
2024-12-08,76168,76646,76168
2024-12-07,76168,76646,76168
2024-12-06,76172,76759,76169
2024-12-05,76169,76270,76047
2024-12-04,76075,76075,75896
2024-12-03,76044,76106,75901
2024-12-02,76203,76404,75578
2024-12-01,76400,76400,76400
2025-01-31,82152,82152,81700
2025-01-30,81255,81268,80251
2025-01-29,80567,80567,80250
2025-01-28,80090,80090,79536
2025-01-27,79871,80131,79731
2025-01-26,80004,80005,80004
2025-01-25,80004,80005,80004
2025-01-24,80191,80292,79648
2025-01-23,79360,79559,79328
2025-01-22,79553,79580,79231
2025-01-21,79182,79182,78551
2025-01-20,78656,79129,78585
2025-01-19,78994,79000,78994
2025-01-18,79000,79000,78994
2025-01-17,78989,79240,78797
2025-01-16,79191,79191,78696
2025-01-15,78560,78662,78179
2025-01-14,78047,78349,78047
2025-01-13,78281,78702,78221
2025-01-12,78350,78350,78340
2025-01-11,78350,78350,78340
2025-01-10,78614,78614,78040
2025-01-09,78201,78221,77788
2025-01-08,77973,77973,77372
2025-01-07,77683,77762,77134
2025-01-06,76905,77481,76791
2025-01-05,77323,77323,77310
2025-01-04,77310,77323,77310
2025-01-03,77457,77878,77457
2025-01-02,77465,77465,76794
2025-01-01,76796,76797,76794
2025-02-28,84211,85182,84211
2025-02-27,84929,85854,84929
2025-02-26,85589,85846,85589
2025-02-25,86373,86480,86166
2025-02-24,86099,86420,85989
2025-02-23,86000,86027,86000
2025-02-22,86000,86027,86000
2025-02-21,85849,86047,85674
2025-02-20,85959,86488,85947
2025-02-19,86252,86576,86022
2025-02-18,85909,85909,85072
2025-02-17,85110,85166,84690
2025-02-16,84705,84705,84700
2025-02-15,84705,84705,84700
2025-02-14,85686,86291,85686
2025-02-13,85864,86018,85469
2025-02-12,85303,85521,84838
2025-02-11,85337,86039,85149
2025-02-10,85761,85826,84862
2025-02-09,84960,84960,84915
2025-02-08,84960,84960,84915
2025-02-07,84968,84968,84451
2025-02-06,84398,84728,84398
2025-02-05,84769,84913,83588
2025-02-04,83650,83650,83003
2025-02-03,83380,83380,81801
2025-02-02,82100,82100,82100
2025-02-01,82100,82320,81500
2025-03-31,90134,90134,88851
2025-03-30,88850,88850,88850
2025-03-29,88850,88850,88850
2025-03-28,88715,89028,88446
2025-03-27,88523,88523,87662
2025-03-26,87645,87863,87484
2025-03-25,87794,87868,87281
2025-03-24,87322,87873,87322
2025-03-23,87785,87785,87785
2025-03-22,87785,87785,87760
2025-03-21,87674,88734,87674
2025-03-20,88634,89013,88486
2025-03-19,88491,88954,88491
2025-03-18,88631,88817,88025
2025-03-17,88050,88087,87771
2025-03-16,87963,87963,87963
2025-03-15,87963,87963,87963
2025-03-14,87794,88253,87776
2025-03-13,87460,87460,86543
2025-03-12,86166,86166,86018
2025-03-11,86079,86094,85406
2025-03-10,85922,86110,85741
2025-03-09,85850,85874,85850
2025-03-08,85874,85874,85850
2025-03-07,86182,86182,85718
2025-03-06,85913,86124,85533
2025-03-05,85817,86075,85436
2025-03-04,85891,86257,85364
2025-03-03,85032,85032,84233
2025-03-02,84241,84241,84212
2025-03-01,84241,84241,84212
2025-04-30,94559,95414,93927
2025-04-29,95421,96064,95092
2025-04-28,95713,95713,94227
2025-04-27,95032,95032,95032
2025-04-26,95032,95032,95032
2025-04-25,94454,95966,94354
2025-04-24,95659,96033,94752
2025-04-23,94844,97354,94606
2025-04-22,97862,99237,97353
2025-04-21,97096,97170,95240
2025-04-20,95239,95239,95239
2025-04-19,95239,95239,95239
2025-04-18,95242,95243,95240
2025-04-17,94457,95796,94457
2025-04-16,95199,95240,93494
2025-04-15,93253,93402,93106
2025-04-14,93210,93891,93083
2025-04-13,93887,93887,93887
2025-04-12,93887,93887,93887
2025-04-11,93619,93653,92051
2025-04-10,91917,91917,89725
2025-04-09,90232,90306,87752
2025-04-08,88267,88267,87011
2025-04-07,87831,88601,87831
2025-04-06,88600,88600,88600
2025-04-05,88600,88600,88600
2025-04-04,88804,90662,88804
2025-04-03,90809,91697,89655
2025-04-02,90504,91104,90403
2025-04-01,90719,90987,90163
2025-05-31,94790,94790,94790
2025-05-30,94504,95454,94504
2025-05-29,95391,95502,94537
2025-05-28,95345,95783,95126
2025-05-27,95199,96057,95004
2025-05-26,95813,96404,95589
2025-05-25,96400,96400,96400
2025-05-24,96400,96400,96400
2025-05-23,96250,96422,95601
2025-05-22,95601,96345,95574
2025-05-21,95478,95634,94900
2025-05-20,94745,94745,92862
2025-05-19,93403,93758,92481
2025-05-18,92480,92480,92480
2025-05-17,92480,92480,92480
2025-05-16,92101,93354,92025
2025-05-15,92787,92787,91104
2025-05-14,92366,93704,92366
2025-05-13,93813,94123,92862
2025-05-12,93189,96539,92577
2025-05-11,96535,96535,96535
2025-05-10,96535,96535,96535
2025-05-09,96290,96389,95911
2025-05-08,97003,97213,95386
2025-05-07,96995,97506,96686
2025-05-06,96526,96820,94751
2025-05-05,94618,94730,92701
2025-05-04,92700,92700,92700
2025-05-03,92700,92700,92700
2025-05-02,93306,93364,92391
2025-05-01,92592,94615,92182
2025-06-30,95969,96056,95465
2025-06-29,95524,95524,95524
2025-06-28,95524,95524,95524
2025-06-27,95217,97054,95217
2025-06-26,96720,97534,96720
2025-06-25,97273,97385,96995
2025-06-24,96801,99359,96719
2025-06-23,99561,99612,98903
2025-06-22,99096,99096,99096
2025-06-21,99096,99096,99096
2025-06-20,99089,99305,98530
2025-06-19,99322,99514,98903
2025-06-18,99559,99728,99305
2025-06-17,99203,99548,98865
2025-06-16,99076,99899,100032
2025-06-15,100314,100314,100314
2025-06-14,100314,100314,100314
2025-06-13,100511,99961,100018
2025-06-12,98525,98531,96726
2025-06-11,97140,97460,96892
2025-06-10,96921,97429,96362
2025-06-09,96881,97055,96537
2025-06-08,97051,97051,97051
2025-06-07,97051,97051,97051
2025-06-06,97054,98456,97054
2025-06-05,97554,98048,97126
2025-06-04,96853,97093,96332
2025-06-03,96257,96784,96257
2025-06-02,97001,97001,94791
2025-06-01,94790,94790,94790
2025-07-18,98020,98116,97422
2025-07-17,97352,97804,96901
2025-07-16,97182,97496,97182
2025-07-15,97600,98058,97312
2025-07-14,97616,98366,97616
2025-07-13,97859,97859,97859
2025-07-12,97859,97859,97859
2025-07-11,97884,97884,96691
2025-07-10,96732,96922,96421
2025-07-09,96445,96454,95917
2025-07-08,96183,97252,96183
2025-07-07,96794,96992,96423
2025-07-06,96988,96988,96988
2025-07-05,96988,96988,96988
2025-07-04,96870,97084,96780
2025-07-03,96737,97583,96624
2025-07-02,97275,97488,97058
2025-07-01,97360,97619,96112
